"","year","First_Name","Last_Name","forum","race"
"451",2017,"Bing","Xiang","BJC_jUqxe","asian"
"452",2017,"Bowen","Zhou","BJC_jUqxe","asian"
"453",2017,"Yoshua","Bengio","BJC_jUqxe","hispanic"
"454",2017,"Pau","Rodríguez","ByOvsIqeg","hispanic"
"455",2017,"Jordi","Gonzàlez","ByOvsIqeg","hispanic"
"456",2017,"Guillem","Cucurull","ByOvsIqeg","asian"
"457",2017,"Josep","M. Gonfaus","ByOvsIqeg","hispanic"
"458",2017,"Xavier","Roca","ByOvsIqeg","hispanic"
"459",2017,"Gabriel","Loaiza-Ganem *","H1acq85gx","hispanic"
"460",2017,"Yuanjun","Gao *","H1acq85gx","asian"
"461",2017,"John","P. Cunningham","H1acq85gx","asian"
"462",2017,"Chris","J. Maddison","S1jE5L5gl","white"
"463",2017,"Andriy","Mnih","S1jE5L5gl","black"
"464",2017,"Yee","Whye Teh","S1jE5L5gl","asian"
"465",2017,"Luke","Metz","BydrOIcle","white"
"466",2017,"Ben","Poole","BydrOIcle","black"
"467",2017,"David","Pfau","BydrOIcle","white"
"468",2017,"Jascha","Sohl-Dickstein","BydrOIcle","asian"
"469",2017,"Adji","B. Dieng","rJbbOLcex","asian"
"470",2017,"Chong","Wang","rJbbOLcex","asian"
"471",2017,"Jianfeng","Gao","rJbbOLcex","asian"
"472",2017,"John","Paisley","rJbbOLcex","white"
"473",2017,"Michał","Daniluk","ByIAPUcee","asian"
"474",2017,"Tim","Rocktäschel","ByIAPUcee","white"
"475",2017,"Johannes","Welbl","ByIAPUcee","black"
"476",2017,"Sebastian","Riedel","ByIAPUcee","hispanic"
"477",2017,"Hanjun","Dai","HJGODLqgx","asian"
"478",2017,"Bo","Dai","HJGODLqgx","asian"
"479",2017,"Yan-Ming","Zhang","HJGODLqgx","asian"
"480",2017,"Shuang","Li","HJGODLqgx","asian"
"481",2017,"Le","Song","HJGODLqgx","asian"
"482",2017,"Maximilian","Karl","HyTqHL5xg","asian"
"483",2017,"Maximilian","Soelch","HyTqHL5xg","asian"
"484",2017,"Justin","Bayer","HyTqHL5xg","black"
"485",2017,"Patrick","van der Smagt","HyTqHL5xg","white"
"486",2017,"Ishan","Durugkar","Byk-VI9eg","asian"
"487",2017,"Ian","Gemp","Byk-VI9eg","white"
"488",2017,"Sridhar","Mahadevan","Byk-VI9eg","asian"
"489",2017,"Caglar","Gulcehre","r1G4z8cge","white"
"490",2017,"Marcin","Moczulski","r1G4z8cge","white"
"491",2017,"Francesco","Visin","r1G4z8cge","white"
"492",2017,"Yoshua","Bengio","r1G4z8cge","hispanic"
"493",2017,"Irina","Higgins","Sy2fzU9gl","black"
"494",2017,"Loic","Matthey","Sy2fzU9gl","black"
"495",2017,"Arka","Pal","Sy2fzU9gl","asian"
"496",2017,"Christopher","Burgess","Sy2fzU9gl","black"
"497",2017,"Xavier","Glorot","Sy2fzU9gl","hispanic"
"498",2017,"Matthew","Botvinick","Sy2fzU9gl","white"
"499",2017,"Shakir","Mohamed","Sy2fzU9gl","asian"
"500",2017,"Alexander","Lerchner","Sy2fzU9gl","white"
"501",2017,"Samuel","L. Smith","r1Aab85gg","black"
"502",2017,"David","H. P. Turban","r1Aab85gg","hispanic"
"503",2017,"Steven","Hamblin","r1Aab85gg","white"
"504",2017,"Nils","Y. Hammerla","r1Aab85gg","black"
"505",2017,"Luisa","M Zintgraf","BJ5UeU9xx","hispanic"
"506",2017,"Taco","S Cohen","BJ5UeU9xx","asian"
"507",2017,"Tameem","Adel","BJ5UeU9xx","black"
"508",2017,"Max","Welling","BJ5UeU9xx","white"
"509",2017,"Eric","Jang","rkE3y85ee","asian"
"510",2017,"Shixiang","Gu","rkE3y85ee","asian"
"511",2017,"Ben","Poole","rkE3y85ee","black"
"512",2017,"Priyank","Jaini","ByqiJIqxg","asian"
"513",2017,"Zhitang","Chen","ByqiJIqxg","asian"
"514",2017,"Pablo","Carbajal","ByqiJIqxg","hispanic"
"515",2017,"Edith","Law","ByqiJIqxg","white"
"516",2017,"Laura","Middleton","ByqiJIqxg","white"
"517",2017,"Kayla","Regan","ByqiJIqxg","white"
"518",2017,"Mike","Schaekermann","ByqiJIqxg","asian"
"519",2017,"George","Trimponias","ByqiJIqxg","white"
"520",2017,"James","Tung","ByqiJIqxg","asian"
"521",2017,"Pascal","Poupart","ByqiJIqxg","black"
"522",2017,"William","Chan","SyQq185lg","asian"
"523",2017,"Yu","Zhang","SyQq185lg","asian"
"524",2017,"Quoc","Le","SyQq185lg","asian"
"525",2017,"Navdeep","Jaitly","SyQq185lg","asian"
"526",2017,"Hang","Qi","SyVVJ85lg","asian"
"527",2017,"Evan","R. Sparks","SyVVJ85lg","black"
"528",2017,"Ameet","Talwalkar","SyVVJ85lg","asian"
"529",2017,"Brendan","O'Donoghue","B1kJ6H9ex","white"
"530",2017,"Remi","Munos","B1kJ6H9ex","hispanic"
"531",2017,"Koray","Kavukcuoglu","B1kJ6H9ex","asian"
"532",2017,"Volodymyr","Mnih","B1kJ6H9ex","black"
"533",2017,"Laurent","Dinh","HkpbnH9lx","asian"
"534",2017,"Jascha","Sohl-Dickstein","HkpbnH9lx","asian"
"535",2017,"Samy","Bengio","HkpbnH9lx","asian"
"536",2017,"Tim","Cooijmans","r1VdcHcxx","asian"
"537",2017,"Nicolas","Ballas","r1VdcHcxx","hispanic"
"538",2017,"César","Laurent","r1VdcHcxx","black"
"539",2017,"Çağlar","Gülçehre","r1VdcHcxx","asian"
"540",2017,"Aaron","Courville","r1VdcHcxx","black"
"541",2017,"Ilya","Loshchilov","Skq89Scxx","hispanic"
"542",2017,"Frank","Hutter","Skq89Scxx","white"
"543",2017,"Arvind","Neelakantan","ry2YOrcge","asian"
"544",2017,"Quoc","V. Le","ry2YOrcge","asian"
"545",2017,"Martin","Abadi","ry2YOrcge","hispanic"
"546",2017,"Andrew","McCallum","ry2YOrcge","black"
"547",2017,"Dario","Amodei","ry2YOrcge","hispanic"
"548",2017,"Mohammad","Babaeizadeh","r1VGvBcxl","asian"
"549",2017,"Iuri","Frosio","r1VGvBcxl","hispanic"
"550",2017,"Stephen","Tyree","r1VGvBcxl","white"
"551",2017,"Jason","Clemons","r1VGvBcxl","white"
"552",2017,"Jan","Kautz","r1VGvBcxl","white"
"553",2017,"Piotr","Mirowski","SJMGPrcle","white"
"554",2017,"Razvan","Pascanu","SJMGPrcle","asian"
"555",2017,"Fabio","Viola","SJMGPrcle","hispanic"
"556",2017,"Hubert","Soyer","SJMGPrcle","white"
"557",2017,"Andy","Ballard","SJMGPrcle","white"
"558",2017,"Andrea","Banino","SJMGPrcle","hispanic"
"559",2017,"Misha","Denil","SJMGPrcle","black"
"560",2017,"Ross","Goroshin","SJMGPrcle","white"
"561",2017,"Laurent","Sifre","SJMGPrcle","white"
"562",2017,"Koray","Kavukcuoglu","SJMGPrcle","asian"
"563",2017,"Dharshan","Kumaran","SJMGPrcle","asian"
"564",2017,"Raia","Hadsell","SJMGPrcle","asian"
"565",2017,"Matej","Balog","ByldLrqlx","asian"
"566",2017,"Alexander","L. Gaunt","ByldLrqlx","hispanic"
"567",2017,"Marc","Brockschmidt","ByldLrqlx","white"
"568",2017,"Sebastian","Nowozin","ByldLrqlx","white"
"569",2017,"Daniel","Tarlow","ByldLrqlx","white"
"570",2017,"Stefan","Depeweg","H1fl8S9ee","white"
"571",2017,"José","Miguel Hernández-Lobato","H1fl8S9ee","hispanic"
"572",2017,"Finale","Doshi-Velez","H1fl8S9ee","white"
"573",2017,"Steffen","Udluft","H1fl8S9ee","white"
"574",2017,"Yacine","Jernite","S1LVSrcge","black"
"575",2017,"Edouard","Grave","S1LVSrcge","black"
"576",2017,"Armand","Joulin","S1LVSrcge","black"
"577",2017,"Tomas","Mikolov","S1LVSrcge","white"
"578",2017,"Alexander","A. Alemi","HyxQzBceg","hispanic"
"579",2017,"Ian","Fischer","HyxQzBceg","white"
"580",2017,"Joshua","V. Dillon","HyxQzBceg","hispanic"
"581",2017,"Kevin","Murphy","HyxQzBceg","white"
"582",2017,"Lei","Yu","SJ25-B5eg","asian"
"583",2017,"Phil","Blunsom","SJ25-B5eg","black"
"584",2017,"Chris","Dyer","SJ25-B5eg","white"
"585",2017,"Edward","Grefenstette","SJ25-B5eg","white"
"586",2017,"Tomas","Kocisky","SJ25-B5eg","white"
"587",2017,"W.","James Murdoch","SJvYgH9xe","black"
"588",2017,"Arthur","Szlam","SJvYgH9xe","white"
"589",2017,"Jiwei","Li","HJgXCV9xx","asian"
"590",2017,"Alexander","H. Miller","HJgXCV9xx","white"
"591",2017,"Sumit","Chopra","HJgXCV9xx","asian"
"592",2017,"Marc'Aurelio","Ranzato","HJgXCV9xx","hispanic"
"593",2017,"Jason","Weston","HJgXCV9xx","white"
"594",2017,"Vincent","Dumoulin","B1ElR4cgg","black"
"595",2017,"Ishmael","Belghazi","B1ElR4cgg","hispanic"
"596",2017,"Ben","Poole","B1ElR4cgg","black"
"597",2017,"Alex","Lamb","B1ElR4cgg","white"
"598",2017,"Martin","Arjovsky","B1ElR4cgg","white"
"599",2017,"Olivier","Mastropietro","B1ElR4cgg","black"
"600",2017,"Aaron","Courville","B1ElR4cgg","black"
"601",2017,"Jiwei","Li","rkE8pVcle","asian"
"602",2017,"Alexander","H. Miller","rkE8pVcle","white"
"603",2017,"Sumit","Chopra","rkE8pVcle","asian"
"604",2017,"Marc'Aurelio","Ranzato","rkE8pVcle","hispanic"
"605",2017,"Jason","Weston","rkE8pVcle","white"
"606",2017,"Samuel","S. Schoenholz","H1W1UN9gg","white"
"607",2017,"Justin","Gilmer","H1W1UN9gg","black"
"608",2017,"Surya","Ganguli","H1W1UN9gg","asian"
"609",2017,"Jascha","Sohl-Dickstein","H1W1UN9gg","asian"
"610",2017,"Gustav","Larsson","S1VaB4cex","white"
"611",2017,"Michael","Maire","S1VaB4cex","white"
"612",2017,"Gregory","Shakhnarovich","S1VaB4cex","white"
"613",2017,"David","Lopez-Paz","SJkXfE5xx","hispanic"
"614",2017,"Maxime","Oquab","SJkXfE5xx","black"
"615",2017,"C.","Daniel Freeman","Bk0FWVcgx","black"
"616",2017,"Joan","Bruna","Bk0FWVcgx","white"
"617",2017,"Sahil","Sharma","B1GOWV5eg","asian"
"618",2017,"Aravind","S. Lakshminarayanan","B1GOWV5eg","asian"
"619",2017,"Balaraman","Ravindran","B1GOWV5eg","asian"
"620",2017,"Lu","Hou","S1oWlN9ll","asian"
"621",2017,"Quanming","Yao","S1oWlN9ll","asian"
"622",2017,"James","T. Kwok","S1oWlN9ll","white"
"623",2017,"Frank","S.He","rJ8Je4clg","white"
"624",2017,"Yang","Liu","rJ8Je4clg","asian"
"625",2017,"Alexander","G. Schwing","rJ8Je4clg","hispanic"
"626",2017,"Jian","Peng","rJ8Je4clg","asian"
"627",2017,"Junbo","Zhao","ryh9pmcee","asian"
"628",2017,"Michael","Mathieu","ryh9pmcee","black"
"629",2017,"Yann","LeCun","ryh9pmcee","asian"
"630",2017,"Werner","Zellinger","SkB-_mcel","white"
"631",2017,"Thomas","Grubinger","SkB-_mcel","white"
"632",2017,"Edwin","Lughofer","SkB-_mcel","white"
"633",2017,"Thomas","Natschläger","SkB-_mcel","white"
"634",2017,"Susanne","Saminger-Platz","SkB-_mcel","white"
"635",2017,"Aojun","Zhou","HyQJ-mclg","asian"
"636",2017,"Anbang","Yao","HyQJ-mclg","asian"
"637",2017,"Yiwen","Guo","HyQJ-mclg","asian"
"638",2017,"Lin","Xu","HyQJ-mclg","asian"
"639",2017,"Yurong","Chen","HyQJ-mclg","asian"
"640",2017,"Pratik","Chaudhari","B1YfAfcgl","asian"
"641",2017,"Anna","Choromanska","B1YfAfcgl","white"
"642",2017,"Stefano","Soatto","B1YfAfcgl","hispanic"
"643",2017,"Yann","LeCun","B1YfAfcgl","asian"
"644",2017,"Carlo","Baldassi","B1YfAfcgl","asian"
"645",2017,"Christian","Borgs","B1YfAfcgl","black"
"646",2017,"Jennifer","Chayes","B1YfAfcgl","hispanic"
"647",2017,"Levent","Sagun","B1YfAfcgl","asian"
"648",2017,"Riccardo","Zecchina","B1YfAfcgl","hispanic"
"649",2017,"Yongxin","Yang","SkhU2fcll","asian"
"650",2017,"Timothy","M. Hospedales","SkhU2fcll","white"
"651",2017,"Ziyu","Wang","HyM25Mqel","asian"
"652",2017,"Victor","Bapst","HyM25Mqel","white"
"653",2017,"Nicolas","Heess","HyM25Mqel","white"
"654",2017,"Volodymyr","Mnih","HyM25Mqel","black"
"655",2017,"Remi","Munos","HyM25Mqel","hispanic"
"656",2017,"Koray","Kavukcuoglu","HyM25Mqel","asian"
"657",2017,"Nando","de Freitas","HyM25Mqel","hispanic"
"658",2017,"Samuli","Laine","BJ6oOfqge","asian"
"659",2017,"Timo","Aila","BJ6oOfqge","asian"
"660",2017,"Jan","Hendrik Metzen","SJzCSf9xg","white"
"661",2017,"Tim","Genewein","SJzCSf9xg","white"
"662",2017,"Volker","Fischer","SJzCSf9xg","white"
"663",2017,"Bastian","Bischoff","SJzCSf9xg","white"
"664",2017,"Jacob","Goldberger","H12GRgcxg","white"
"665",2017,"Ehud","Ben-Reuven","H12GRgcxg","hispanic"
"666",2017,"Dani","Yogatama","Skvgqgqxe","asian"
"667",2017,"Phil","Blunsom","Skvgqgqxe","black"
"668",2017,"Chris","Dyer","Skvgqgqxe","white"
"669",2017,"Edward","Grefenstette","Skvgqgqxe","white"
"670",2017,"Wang","Ling","Skvgqgqxe","asian"
"671",2017,"Yanpei","Liu","Sys6GJqxl","asian"
"672",2017,"Xinyun","Chen","Sys6GJqxl","asian"
"673",2017,"Chang","Liu","Sys6GJqxl","asian"
"674",2017,"Dawn","Song","Sys6GJqxl","asian"
"675",2017,"Moritz","Hardt","ryxB0Rtxx","black"
"676",2017,"Tengyu","Ma","ryxB0Rtxx","asian"
"677",2017,"Jeff","Donahue","BJtNZAFgg","white"
"678",2017,"Philipp","Krähenbühl","BJtNZAFgg","asian"
"679",2017,"Trevor","Darrell","BJtNZAFgg","black"
"680",2017,"Yoojin","Choi","rJ8uNptgl","asian"
"681",2017,"Mostafa","El-Khamy","rJ8uNptgl","asian"
"682",2017,"Jungwon","Lee","rJ8uNptgl","asian"
"683",2017,"Jongsoo","Park","rJPcZ3txx","asian"
"684",2017,"Sheng","Li","rJPcZ3txx","asian"
"685",2017,"Wei","Wen","rJPcZ3txx","asian"
"686",2017,"Ping","Tak Peter Tang","rJPcZ3txx","asian"
"687",2017,"Hai","Li","rJPcZ3txx","asian"
"688",2017,"Yiran","Chen","rJPcZ3txx","asian"
"689",2017,"Pradeep","Dubey","rJPcZ3txx","asian"
"690",2017,"Eric","Nalisnick","S1jmAotxg","white"
"691",2017,"Padhraic","Smyth","S1jmAotxg","asian"
"692",2017,"Kirthevasan","Kandasamy","rJfMusFll","asian"
"693",2017,"Yoram","Bachrach","rJfMusFll","asian"
"694",2017,"Ryota","Tomioka","rJfMusFll","asian"
"695",2017,"Daniel","Tarlow","rJfMusFll","white"
"696",2017,"David","Carter","rJfMusFll","white"
"697",2017,"Yingzhen","Yang","HkljfjFee","asian"
"698",2017,"Jiahui","Yu","HkljfjFee","asian"
"699",2017,"Pushmeet","Kohli","HkljfjFee","asian"
"700",2017,"Jianchao","Yang","HkljfjFee","asian"
"701",2017,"Thomas","S. Huang","HkljfjFee","asian"
"702",2017,"Hakan","Inan","r1aPbsFle","asian"
"703",2017,"Khashayar","Khosravi","r1aPbsFle","asian"
"704",2017,"Richard","Socher","r1aPbsFle","white"
"705",2017,"Haizi","Yu","ryhqQFKgl","asian"
"706",2017,"Lav","R. Varshney","ryhqQFKgl","asian"
"707",2017,"Jason","Tyler Rolfe","ryMxXPFex","black"
"708",2017,"Gregor","Urban","r10FA8Kxg","white"
"709",2017,"Krzysztof","J. Geras","r10FA8Kxg","asian"
"710",2017,"Samira","Ebrahimi Kahou","r10FA8Kxg","asian"
"711",2017,"Ozlem","Aslan","r10FA8Kxg","asian"
"712",2017,"Shengjie","Wang","r10FA8Kxg","asian"
"713",2017,"Abdelrahman","Mohamed","r10FA8Kxg","asian"
"714",2017,"Matthai","Philipose","r10FA8Kxg","asian"
"715",2017,"Matt","Richardson","r10FA8Kxg","black"
"716",2017,"Rich","Caruana","r10FA8Kxg","asian"
"717",2017,"Jiaqi","Mu","HJpfMIFll","asian"
"718",2017,"Suma","Bhat","HJpfMIFll","asian"
"719",2017,"Pramod","Viswanath","HJpfMIFll","asian"
"720",2017,"Gautam","Pai","BymIbLKgl","asian"
"721",2017,"Aaron","Wetzler","BymIbLKgl","white"
"722",2017,"Ron","Kimmel","BymIbLKgl","white"
"723",2017,"Tsendsuren","Munkhdalai","Hk8TGSKlg","asian"
"724",2017,"Hong","Yu","Hk8TGSKlg","asian"
"725",2017,"Eyrun","Eyjolfsdottir","BkLhzHtlg","asian"
"726",2017,"Kristin","Branson","BkLhzHtlg","white"
"727",2017,"Yisong","Yue","BkLhzHtlg","asian"
"728",2017,"Pietro","Perona","BkLhzHtlg","hispanic"
"729",2017,"Alexey","Kurakin","BJm4T4Kgx","white"
"730",2017,"Ian","J. Goodfellow","BJm4T4Kgx","black"
"731",2017,"Samy","Bengio","BJm4T4Kgx","asian"
"732",2017,"Jacek","M. Bajor","rJEgeXFex","hispanic"
"733",2017,"Thomas","A. Lasko","rJEgeXFex","white"
"734",2017,"Loris","Bazzani","SJRpRfKxx","white"
"735",2017,"Hugo","Larochelle","SJRpRfKxx","hispanic"
"736",2017,"Lorenzo","Torresani","SJRpRfKxx","hispanic"
"737",2017,"Nadav","Cohen","BkVsEMYel","white"
"738",2017,"Amnon","Shashua","BkVsEMYel","asian"
"739",2017,"Ronen","Basri","BJ3filKll","asian"
"740",2017,"David","W. Jacobs","BJ3filKll","white"
"741",2017,"Thomas","N. Kipf","SJU4ayYgl","white"
"742",2017,"Max","Welling","SJU4ayYgl","white"
"743",2017,"Arash","Ardakani","r1fYuytex","asian"
"744",2017,"Carlo","Condo","r1fYuytex","hispanic"
"745",2017,"Warren","J. Gross","r1fYuytex","white"
"746",2017,"Takeru","Miyato","r1X3g2_xl","asian"
"747",2017,"Andrew","M. Dai","r1X3g2_xl","asian"
"748",2017,"Ian","Goodfellow","r1X3g2_xl","white"
"749",2017,"Yossi","Adi","BJh6Ztuxl","asian"
"750",2017,"Einat","Kermany","BJh6Ztuxl","asian"
"751",2017,"Yonatan","Belinkov","BJh6Ztuxl","asian"
"752",2017,"Ofer","Lavi","BJh6Ztuxl","asian"
"753",2017,"Yoav","Goldberg","BJh6Ztuxl","asian"
"754",2017,"Stephen","Merity","Byj72udxe","white"
"755",2017,"Caiming","Xiong","Byj72udxe","asian"
"756",2017,"James","Bradbury","Byj72udxe","white"
"757",2017,"Richard","Socher","Byj72udxe","white"
"758",2017,"Dzmitry","Bahdanau","SJDaqqveg","asian"
"759",2017,"Philemon","Brakel","SJDaqqveg","black"
"760",2017,"Kelvin","Xu","SJDaqqveg","asian"
"761",2017,"Anirudh","Goyal","SJDaqqveg","asian"
"762",2017,"Ryan","Lowe","SJDaqqveg","white"
"763",2017,"Joelle","Pineau","SJDaqqveg","black"
"764",2017,"Aaron","Courville","SJDaqqveg","black"
"765",2017,"Yoshua","Bengio","SJDaqqveg","hispanic"
"766",2017,"Thomas","Moreau","SJGPL9Dex","white"
"767",2017,"Joan","Bruna","SJGPL9Dex","white"
"768",2017,"Nicolas","Le Roux","HyAbMKwxe","hispanic"
"769",2017,"Cezary","Kaliszyk","ryuxYmvel","white"
"770",2017,"François","Chollet","ryuxYmvel","black"
"771",2017,"Christian","Szegedy","ryuxYmvel","black"
"772",2017,"Shiyu","Liang","SkpSlKIel","asian"
"773",2017,"R.","Srikant","SkpSlKIel","asian"
"774",2017,"Junyoung","Chung","S1di0sfgl","asian"
"775",2017,"Sungjin","Ahn","S1di0sfgl","asian"
"776",2017,"Yoshua","Bengio","S1di0sfgl","hispanic"
"777",2017,"Andrew","Brock","HkNKFiGex","white"
"778",2017,"Theodore","Lim","HkNKFiGex","asian"
"779",2017,"J.M.","Ritchie","HkNKFiGex","black"
"780",2017,"Nick","Weston","HkNKFiGex","black"
"781",2017,"Xuezhe","Ma","rkGabzZgl","asian"
"782",2017,"Yingkai","Gao","rkGabzZgl","asian"
"783",2017,"Zhiting","Hu","rkGabzZgl","asian"
"784",2017,"Yaoliang","Yu","rkGabzZgl","asian"
"785",2017,"Yuntian","Deng","rkGabzZgl","asian"
"786",2017,"Eduard","Hovy","rkGabzZgl","black"
"787",2017,"David","Ha","rkpACe1lx","asian"
"788",2017,"Andrew","M. Dai","rkpACe1lx","asian"
"789",2017,"Quoc","V. Le","rkpACe1lx","asian"
"790",2017,"Vincent","Dumoulin","BJO-BuT1g","black"
"791",2017,"Jonathon","Shlens","BJO-BuT1g","white"
"792",2017,"Manjunath","Kudlur","BJO-BuT1g","asian"
"793",2017,"Jin-Hwa","Kim","r1rhWnZkg","asian"
"794",2017,"Kyoung-Woon","On","r1rhWnZkg","asian"
"795",2017,"Woosang","Lim","r1rhWnZkg","asian"
"796",2017,"Jeonghee","Kim","r1rhWnZkg","asian"
"797",2017,"Jung-Woo","Ha","r1rhWnZkg","asian"
"798",2017,"Byoung-Tak","Zhang","r1rhWnZkg","asian"
"799",2017,"Ryan","Lowe","HJ5PIaseg","white"
"800",2017,"Michael","Noseworthy","HJ5PIaseg","white"
"801",2017,"Iulian","V. Serban","HJ5PIaseg","hispanic"
"802",2017,"Nicolas","Angelard-Gontier","HJ5PIaseg","hispanic"
"803",2017,"Yoshua","Bengio","HJ5PIaseg","hispanic"
"804",2017,"Joelle","Pineau","HJ5PIaseg","black"
"805",2017,"John","Arevalo","Hy-2G6ile","hispanic"
"806",2017,"Thamar","Solorio","Hy-2G6ile","hispanic"
"807",2017,"Manuel","Montes-y-Gómez","Hy-2G6ile","hispanic"
"808",2017,"Fabio","A. González","Hy-2G6ile","hispanic"
"809",2017,"Pierre","Sermanet","Bkul3t9ee","black"
"810",2017,"Kelvin","Xu","Bkul3t9ee","asian"
"811",2017,"Sergey","Levine","Bkul3t9ee","white"
"812",2017,"Beilun","Wang","SywUHFcge","asian"
"813",2017,"Ji","Gao","SywUHFcge","asian"
"814",2017,"Yanjun","Qi","SywUHFcge","asian"
"815",2017,"Alexander","L. Gaunt","HJStZKqel","hispanic"
"816",2017,"Marc","Brockschmidt","HJStZKqel","white"
"817",2017,"Nate","Kushman","HJStZKqel","asian"
"818",2017,"Daniel","Tarlow","HJStZKqel","white"
"819",2017,"Philip","Blair","SkuqA_cgx","white"
"820",2017,"Yuval","Merhav","SkuqA_cgx","hispanic"
"821",2017,"Joel","Barry","SkuqA_cgx","white"
"822",2017,"Francesco","Orsini","S1Y0td9ee","hispanic"
"823",2017,"Daniele","Baracchi","S1Y0td9ee","white"
"824",2017,"Paolo","Frasconi","S1Y0td9ee","asian"
"825",2017,"Matko","Bošnjak","HkJq1Ocxl","asian"
"826",2017,"Tim","Rocktäschel","HkJq1Ocxl","white"
"827",2017,"Jason","Naradowsky","HkJq1Ocxl","white"
"828",2017,"Sebastian","Riedel","HkJq1Ocxl","hispanic"
"829",2017,"Jorge","Albericio","By14kuqxx","hispanic"
"830",2017,"Patrick","Judd","By14kuqxx","white"
"831",2017,"Alberto","Delmas","By14kuqxx","hispanic"
"832",2017,"Sayeh","Sharify","By14kuqxx","asian"
"833",2017,"Andreas","Moshovos","By14kuqxx","hispanic"
"834",2017,"Vicenç","Rubies Royo","HJTXaw9gx","hispanic"
"835",2017,"Claire","Tomlin","HJTXaw9gx","white"
"836",2017,"Carson","Eisenach","H1wgawqxl","white"
"837",2017,"Zhaoran","Wang","H1wgawqxl","asian"
"838",2017,"Han","Liu","H1wgawqxl","asian"
"839",2017,"Mehdi","Mirza","rJ6DhP5xe","asian"
"840",2017,"Aaron","Courville","rJ6DhP5xe","black"
"841",2017,"Yoshua","Bengio","rJ6DhP5xe","hispanic"
"842",2017,"Siamak","Ravanbakhsh","HJF3iD9xe","asian"
"843",2017,"Jeff","Schneider","HJF3iD9xe","white"
"844",2017,"Barnabas","Poczos","HJF3iD9xe","hispanic"
"845",2017,"Alexander","Novikov","rkYmiD9lg","white"
"846",2017,"Mikhail","Trofimov","rkYmiD9lg","white"
"847",2017,"Ivan","Oseledets","rkYmiD9lg","hispanic"
"848",2017,"Hang","Chu","ByBwSPcex","asian"
"849",2017,"Raquel","Urtasun","ByBwSPcex","hispanic"
"850",2017,"Sanja","Fidler","ByBwSPcex","white"
"851",2017,"Eugene","Belilovsky","HJOZBvcel","white"
"852",2017,"Kyle","Kastner","HJOZBvcel","white"
"853",2017,"Gael","Varoquaux","HJOZBvcel","asian"
"854",2017,"Matthew","B. Blaschko","HJOZBvcel","white"
"855",2017,"Dilin","Wang","H1oRQDqlg","asian"
"856",2017,"Qiang","Liu","H1oRQDqlg","asian"
"857",2017,"César","Laurent","r1GKzP5xx","black"
"858",2017,"Nicolas","Ballas","r1GKzP5xx","hispanic"
"859",2017,"Pascal","Vincent","r1GKzP5xx","black"
"860",2017,"Scott","Reed","Hyvw0L9el","white"
"861",2017,"Aäron","van den Oord","Hyvw0L9el","asian"
"862",2017,"Nal","Kalchbrenner","Hyvw0L9el","white"
"863",2017,"Victor","Bapst","Hyvw0L9el","white"
"864",2017,"Matt","Botvinick","Hyvw0L9el","white"
"865",2017,"Nando","de Freitas","Hyvw0L9el","hispanic"
"866",2017,"Herve","Glotin","H1Fk2Iqex","black"
"867",2017,"Julien","Ricard","H1Fk2Iqex","black"
"868",2017,"Randall","Balestriero","H1Fk2Iqex","white"
"869",2017,"Yuandong","Tian","Hk85q85ee","asian"
"870",2017,"Édouard","Grave","rkmDI85ge","black"
"871",2017,"Armand","Joulin","rkmDI85ge","black"
"872",2017,"Moustapha","Cissé","rkmDI85ge","asian"
"873",2017,"David","Grangier","rkmDI85ge","white"
"874",2017,"Hervé","Jégou","rkmDI85ge","asian"
"875",2017,"Terrance","DeVries","HJ9rLLcxg","black"
"876",2017,"Graham","W. Taylor","HJ9rLLcxg","black"
"877",2017,"Wilson","Hsu","S1QefL5ge","asian"
"878",2017,"Agastya","Kalra","S1QefL5ge","asian"
"879",2017,"Pascal","Poupart","S1QefL5ge","black"
"880",2017,"David","Balduzzi","HyWG0H5ge","white"
"881",2017,"Brian","McWilliams","HyWG0H5ge","white"
"882",2017,"Tony","Butler-Yeoman","HyWG0H5ge","black"
"883",2017,"Ben","Krause","Hk4kQHceg","white"
"884",2017,"Iain","Murray","Hk4kQHceg","black"
"885",2017,"Steve","Renals","Hk4kQHceg","black"
"886",2017,"Liang","Lu","Hk4kQHceg","asian"
"887",2017,"John","K. Feser","HkpLeH9el","white"
"888",2017,"Marc","Brockschmidt","HkpLeH9el","white"
"889",2017,"Alexander","L. Gaunt","HkpLeH9el","hispanic"
"890",2017,"Daniel","Tarlow","HkpLeH9el","white"
"891",2017,"Natasha","Jaques","BJ8fyHceg","black"
"892",2017,"Shixiang","Gu","BJ8fyHceg","asian"
"893",2017,"Richard","E. Turner","BJ8fyHceg","white"
"894",2017,"Douglas","Eck","BJ8fyHceg","white"
"895",2017,"David","Raposo","Bk2TqVcxe","white"
"896",2017,"Adam","Santoro","Bk2TqVcxe","white"
"897",2017,"David","Barrett","Bk2TqVcxe","white"
"898",2017,"Razvan","Pascanu","Bk2TqVcxe","asian"
"899",2017,"Timothy","Lillicrap","Bk2TqVcxe","white"
"900",2017,"Peter","Battaglia","Bk2TqVcxe","white"
"901",2017,"Eder","Santana","SkXIrV9le","hispanic"
"902",2017,"Jose","C Principe","SkXIrV9le","hispanic"
"903",2017,"Yang","Fan","SyJNmVqgg","asian"
"904",2017,"Fei","Tian","SyJNmVqgg","asian"
